start	end	text
5613280	5615280	работают как? Они, на самом деле,
5615280	5617280	делают не push, а они делают
5617280	5619280	давайте в
5619280	5621280	первый регистр запишем 5,
5621280	5623280	затем, там, в EBX
5623280	5625280	запишем 3,
5625280	5627280	а потом, как бы, вызовем add,
5627280	5629280	там, там, EACS, там, EBX,
5629280	5631280	там, и так далее. То есть они, как бы, будут
5631280	5633280	использовать регистры,
5633280	5635280	как, собственно, используют наши,
5635280	5637280	как используют наши процессоры, там,
5637280	5639280	всякие intelовые, там, рисковые, и так далее.
5639280	5641280	Вот. И тогда в регистре
5641280	5643280	EACS, как бы, уже появятся, там,
5643280	5645280	результаты от 8, и мы его запишем
5645280	5647280	в память. То есть в теории
5647280	5649280	можно было бы сделать EVM, как бы,
5649280	5651280	и регистровать, то есть сделать, там,
5651280	5653280	нам пачку регистров договориться
5653280	5655280	о том, как между ними продают
5655280	5657280	передаются параметры и делать
5657280	5659280	вот эту вот стековую машину.
5659280	5661280	Значит,
5661280	5663280	у регистровой машины,
5663280	5665280	которая, там, напрямую работает
5665280	5667280	с процессором, у нее, наверное,
5667280	5669280	у нее, в общем-то, есть, как бы, преимущество,
5669280	5671280	потому что операции с регистрами, они быстрее, чем
5671280	5673280	операции со стеком. То есть
5673280	5675280	процессор гораздо быстрее, как бы, работает,
5675280	5677280	там, все перекидывает, как бы, в
5677280	5679280	регистрах. Если, там, дальше вот это
5679280	5681280	используется для дальнейших вычислений, все будет
5681280	5683280	прям сильно-сильно быстрее, не надо
5683280	5685280	в память ходить, там, и так далее.
5685280	5687280	То есть, это преимущество у регистровых
5687280	5689280	машин есть. Ну, еще можно, там, разные
5689280	5691280	окна регистров использовать, если вот
5691280	5693280	эти заняты, можно потом пойти, там,
5693280	5695280	ЕЦХ, ЕДХ, как бы, их, там,
5695280	5697280	современных процессоров, этих процессоров,
5697280	5699280	этих регистров немерено.
5699280	5701280	Вот, можно кучу всяких разных, там,
5701280	5703280	оптимизаций делать, но
5703280	5705280	это бьет, правда, по детерминизму
5705280	5707280	исполнения. То есть,
5707280	5709280	потому что здесь
5709280	5711280	внутри есть всякие предсказания, там,
5711280	5713280	переходов, и вот эти вот окна
5713280	5715280	регистров в процессоре, то есть, когда
5715280	5717280	у процессора, как бы, один и тот же набор
5717280	5719280	регистров, он мгновенно переключается
5719280	5721280	между, там, десятками, сотнями,
5721280	5723280	как бы, версий. Наш
5723280	5725280	процессор, когда мы в операционной системе
5725280	5727280	работаем, он постоянно между процессорами
5727280	5729280	переключается, и он, по сути, сейчас
5729280	5731280	он выполнял, там, Notepad,
5731280	5733280	а сейчас ему надо, как бы, в часы
5733280	5735280	как-то переключиться, Clock. Он раз, короче,
5735280	5737280	перескочил, сразу следующий контекст,
5737280	5739280	там уже другой набор регистров.
5739280	5741280	Потом, там, еще какой-нибудь, там, Scheduler,
5741280	5743280	как бы, там другой набор регистров, он, там,
5743280	5745280	работает постоянно, как бы, с разными
5745280	5747280	контекстами. И
5747280	5749280	поэтому, прям, какого-то такого четкого
5749280	5751280	софтового детерминизма от
5751280	5753280	регистровой машины
5753280	5755280	сложнее его реализовать.
5757280	5759280	Ну, и код сильно сложнее, как бы,
5759280	5761280	чем у стековой машины. А еще,
5761280	5763280	что важно, если у вас
5763280	5765280	вместо стековой машины находится такой
5765280	5767280	софтовый процессор, как бы, с регистрами,
5767280	5769280	то вам, чтобы сохранить его состояние,
5769280	5771280	если вам нужно
5771280	5773280	save сделать,
5773280	5775280	то вам нужно сохранить состояние
5775280	5777280	регистров. То есть, вот этот, вот этот,
5777280	5779280	вот этот, вот этот, чему они равны, короче
5779280	5781280	говоря, там, и так далее.
5781280	5783280	А у стековой машины, чтобы сохранить
5783280	5785280	его состояние, надо просто, как бы,
5785280	5787280	сохранить stack pointer,
5787280	5789280	вот я нахожусь, вот, на этой инструкции,
5789280	5791280	у меня instruction pointer,
5791280	5793280	то есть, ну, на какой
5793280	5795280	инструкции я стою, и
5795280	5797280	на каком месте стека я нахожусь в оперативной
5797280	5799280	памяти. Все, как бы, вот этих двух чисел,
5799280	5801280	как бы, достаточно, чтобы, там, пойти сделать
5801280	5803280	свои дела какие-то, потом вернуться,
5803280	5805280	как бы, и просто продолжить исполнять.
5805280	5807280	То есть мне, чтобы контекст установить, достаточно
5807280	5809280	всего двух чисел. Вот.
5809280	5811280	Ну, и стековая машина гораздо
5811280	5813280	более предсказуемая
5813280	5815280	в плане, как бы, поведения.
5815280	5817280	То есть, как бы, все
5817280	5819280	операции очень-очень сильно
5819280	5821280	однотипные, то есть
5821280	5823280	нет никаких, там, возможностей,
5823280	5825280	там, сделать, если мы A и B
5825280	5827280	писали в эти, например, регистры,
5827280	5829280	а на другом компьютере решили вот через вот эти
5829280	5831280	регистры сделать сложение, как бы, пожалуйста.
5831280	5833280	Ну, то есть, все вот это вот должно,
5833280	5835280	как бы, хендлиться. Вот.
5835280	5837280	Но, тем не менее, как бы, можно делать и так,
5837280	5839280	и так, и была выбрана, как бы, стековая
5839280	5841280	машина. Ну, я могу сказать, что
5841280	5843280	например, в блокчейне TON,
5843280	5845280	который,
5845280	5847280	Telegram, который строился там,
5847280	5849280	есть TVM, короче, и они тоже
5849280	5851280	выбрали стековую машину.
5851280	5853280	Вот. Что, как бы, для блокчейнов,
5853280	5855280	как бы, более правильно.
5855280	5857280	Но она, знаете, она такая, она более ровная,
5857280	5859280	она более предсказуемая, она более простая,
5859280	5861280	как бы, в ней меньше
5861280	5863280	может быть уязвимостей, связанной
5863280	5865280	с тратой ресурсов.
5865280	5867280	Различно. А вообще,
5867280	5869280	если взять какой-нибудь просто код,
5869280	5871280	как бы, того же, как бы, там,
5871280	5873280	современного смарт-контракта и скомпилировать
5873280	5875280	его в WebAssembly, в Wasm,
5875280	5877280	то у Wasm есть еще одна
5877280	5879280	проблема.
5879280	5881280	WebAssembly разрабатывался для того, чтобы вы
5881280	5883280	в своем браузере, да, могли
5883280	5885280	крутить 3D-объекты.
5885280	5887280	То есть, там есть, там предусмотрен
5887280	5889280	код, как бы, который может вам взять,
5889280	5891280	как бы, и заалоцировать, там, не знаю, там,
5891280	5893280	10 мегабайт оперативной памяти.
5893280	5895280	Там, не знаю, какого-нибудь объекта
5895280	5897280	и пойти, там, с ним, как бы, работать
5897280	5899280	и так далее. То есть, там очень много
5899280	5901280	аллокаций памяти. То есть,
5901280	5903280	выделить память под объект,
5903280	5905280	а когда вы работаете с объектами
5905280	5907280	вот такого размера,
5907280	5909280	у вас ваш аллокатор памяти,
5909280	5911280	он может, там, заранее, как бы, что-нибудь резервировать.
5911280	5913280	Там, выделю я, пожалуй, сейчас 10
5913280	5915280	килобайт вот этому чуваку, но еще вот здесь
5915280	5917280	вот, как бы, такой кусочек выделю, как бы,
5917280	5919280	вдруг он захочет потом расширить этот массив,
5919280	5921280	чем-нибудь дописать.
5921280	5923280	Дай-ка его, и вот здесь я тоже
5923280	5925280	с запасом сделаю, там, еще
5925280	5927280	что-то. И получается
5927280	5929280	так, что очень простой
5929280	5931280	код на, грубо говоря,
5931280	5933280	самая простая логика
5933280	5935280	в АСМе, она может порождать большое
5935280	5937280	количество аллокаций
5937280	5939280	аллок и фри.
5939280	5941280	Ну, и освобождение, как бы,
5941280	5943280	памяти. Просто потому, что у вас думают,
5943280	5945280	ну, а вдруг сейчас, как бы, в этой переменной
5945280	5947280	вдруг появится, там, не знаю, там, 10
5947280	5949280	мегабайт, как бы, а вдруг этот цикл
5949280	5951280	сейчас будет, там, какой-то, там, безумный, там,
5951280	5953280	и так далее. То есть, там есть, там, всякие, как бы,
5953280	5955280	оптимизации. То есть, для блокчейнов он не
5955280	5957280	очень-то подходит. Поэтому
5957280	5959280	в блокчейнах под WebAssembler
5959280	5961280	пишут, как бы, свои собственные
5961280	5963280	компиляторы. У Polkadot есть свои
5963280	5965280	собственные, там, однопроходные компиляторы
5965280	5967280	для WebAssembler. То есть, его все время нужно
5967280	5969280	докручивать. Вот.
5969280	5971280	Поэтому пока что
5971280	5973280	в смарт-контрактах победили специализированные
5973280	5975280	виртуальные машины.
5975280	5977280	Вот. Они являются наиболее такими
5977280	5979280	востребованными.
5979280	5981280	Так.
5981280	5983280	Время 13.40.
5983280	5985280	Мы уже час 40 с вами проговорили.
5985280	5987280	Поэтому я предлагаю сейчас перерыв.
5987280	5989280	Давайте
5989280	5991280	на 15 минут. То есть,
5991280	5993280	до 13.55.
5993280	5995280	В 13.55 я вернусь.
5995280	5997280	Раз чайку попьете.
5999280	6001280	Так. Все.
6001280	6003280	Тогда перерыв.
6015280	6017280	Продолжение следует.
6045280	6047280	Продолжение следует.
6075280	6077280	Продолжение следует.
6105280	6107280	Продолжение следует.
6135280	6137280	Продолжение следует.
6165280	6169280	Продолжение следует.
6195280	6201280	Продолжение следует.
6225280	6233280	Продолжение следует.
6255280	6265280	Продолжение следует.
6285280	6295280	Продолжение следует.
6315280	6327280	Продолжение следует.
6345280	6347280	Продолжение следует.
6375280	6377280	Продолжение следует.
6405280	6407280	Продолжение следует.
6435280	6437280	Продолжение следует.
6465280	6467280	Продолжение следует.
6495280	6497280	Продолжение следует.
6525280	6527280	Продолжение следует.
6555280	6557280	Продолжение следует.
6585280	6587280	Продолжение следует.
6615280	6617280	Продолжение следует.
6645280	6647280	Продолжение следует.
6675280	6677280	Продолжение следует.
6705280	6707280	Продолжение следует.
6735280	6737280	Продолжение следует.
6765280	6767280	Продолжение следует.
6795280	6797280	Продолжение следует.
6825280	6827280	Продолжение следует.
6855280	6857280	Продолжение следует.
6857700	6861280	55 мм.
6861280	6863280	55 мм.
6863280	6865280	55 мм.
6865280	6867280	55 мм.
6867280	6869280	55 мм.
6869280	6871280	55 мм.
6871280	6873280	55 мм.
6873280	6875280	55 мм.
6875280	6877280	55 мм.
6877280	6879280	55 мм.
6879280	6881280	55 мм.
6881280	6883280	55 мм.
6883280	6885280	55 мм.
6885280	6905240	То есть видно, что это как бы там запушили одно значение, другое значение, сохранили в память куда-то там, выделили, соответственно, в памяти кусочек, запушили, вызвали там какую-нибудь там функцию, которая вернула там размер входных аргументов, сравнили больше-меньше, условный переход.
6905240	6934020	То есть, в принципе, похоже как бы на работу с ассемблером, вот, и как бы все смарт-контракты, они представляют собой вот этот вот, собственно, набор как раз обходов, вот они как бы их байты, там, когда мы, скажем, выкладываем контракт в сеть, то, по сути, его машинные, ну, вот прям, как бы, собственно, байт-код его функции, вот он находится вот здесь вот где-нибудь там в инпуте, то есть достаточно как бы большой, вот можно, например, посмотреть.
6935240	6939040	Вот, у нас вот так вот все, наши контракты, этот вратит эфира.
6941440	6955880	Так, ну, будет, будет очень долго, не, на самом деле, можно посмотреть самую первую, как бы, его транзакцию, когда он только был создан первый раз, там, last, как бы, контракт creation, то есть в тот момент, когда он был создан.
6957500	6960760	Так, ладно, что-то он тут уже прям не доматывает.
6961640	6964880	Вот, и там можно увидеть, соответственно, байт-код контракта.
6965240	6969600	Байт-код контракта, который там размещался, он это сейчас, в общем, не так критично.
6970380	6971360	А можно вопрос?
6971620	6971740	Да.
6972000	6978660	У нас же показаны были разные байт-коды, да, естественно, как они вообще не разные байт-коды запускаются?
6982000	6995220	Ну, грубо говоря, сначала, сначала я создаю транзакцию create-контракт, create-контракт, у меня вот здесь внутри находится как раз байт-код моего контракта, вот эти вот там 6060,
6995460	7001900	6040, 52, вот это вот прям, он по сути, как бы, весь, как бы, байт-код контракта с определенными штуками.
7002580	7014160	И когда майнер применяет, когда майнер применяет, как бы, вот эту вот транзакцию, create-database, он создает, как бы, запись, что теперь, как бы, есть контракт по новому адресу, вот.
7014860	7025220	Датадес, кстати, вычисляется из моего, вот, из этого, из АВАСи, вот, там, с балансами фиры, там, с пустым нонсом, как бы, сюда прям копируется, вот,
7025240	7027460	байт-код, на самом деле
7027460	7029540	не целиком, там, за исключением
7029540	7030380	конструктора,
7031160	7033100	и теперь, как бы, он может вызываться.
7033220	7035400	То есть, на самом деле, может быть, как бы, много контрактов
7035400	7037220	с одним и тем же байт-кодом.
7037600	7038320	Пожалуйста, как бы.
7038840	7040620	Но это байт-код EVM, да?
7041180	7042980	Байт-код, да, именно EVM.
7043440	7044860	А если в AppAssembly
7044860	7046180	он транслируется в EVM?
7048140	7048580	Нет.
7048840	7050940	Но имеется в виду, что вы сюда
7050940	7053060	разместите, как бы, можете любой мусор
7053060	7055220	здесь разместить, но EVM его не обработает.
7055280	7057220	Конечно, в процессе он, как бы, при помощи EVM.
7058780	7058960	Вот.
7059020	7060840	Я так понимаю, в эфире
7060840	7062380	используется только EVM?
7062700	7064840	Да, в эфире только
7064840	7066800	EVM. Ну, в смысле, как?
7066920	7069040	Есть история,
7069040	7070440	есть, как бы, предложение
7070440	7073080	компилировать, солить, ну, чтобы
7073080	7074780	EVM умел еще, как бы, и
7074780	7076360	в WebAssembly байт-код.
7077340	7078940	Ну, значит, будут контракты, как бы,
7078980	7080760	здесь, которые
7080760	7083160	на WebAssembly, как бы, написаны. Здесь будут инструкции
7083160	7084100	в WebAssembly идти.
7085060	7085220	Вот.
7085240	7086360	А, то есть это просто
7086360	7089240	для общего развития. Да, да, да.
7089280	7090980	А так-то, на самом деле, да, как бы,
7091020	7093180	в эфире это в основном EVM. Но, и
7093180	7095440	как я уже говорил, она, в общем, по сути
7095440	7096880	является победителем
7096880	7099160	в гонке, как бы, смарт-контрактов,
7099220	7101060	потому что даже тот же самый
7101060	7103160	WebAssembly, который, казалось бы, ну, блин, ну,
7103180	7105260	как, это же стандарт, там, у Mozilla, там,
7105340	7107180	Google использует этот WebAssembly,
7107340	7109180	там, значит, все, там, поддержка, там,
7109240	7110240	машины виртуальные.
7110900	7113140	Но все равно его приходится допиливать
7113140	7115080	для блокчейнов. Как бы, лучше оказалось,
7115240	7117180	как бы, проверенное уже, там,
7117220	7119500	сколько, 7 лет, как бы, этой EVM,
7120280	7121020	которая кучей
7121020	7123220	детских болезней переболела.
7123340	7124920	То есть огромное количество изменений
7124920	7127500	в security, там, во всем, там, были сделаны.
7129080	7131200	Я обещал поговорить, как бы, про
7131200	7133440	стоимость газа.
7133540	7135080	Вот. И вот, собственно, как раз
7135080	7136500	и поговорим
7136500	7139440	сейчас, да, просто для, как бы,
7139480	7141440	примера. Ну, вот, например, там,
7141440	7143760	Push, да, это... Можно вопрос, пока я не забыл?
7144020	7144860	Да, да, да.
7144860	7146920	Вот. Вы скинете потом презентацию
7146920	7148820	в чат? Да, да, да.
7148920	7150660	Будет вместе с записями, как бы, да.
7150800	7152160	Будет все рядом лежать.
7152360	7153500	Не волнуйтесь.
7154760	7155120	Значит,
7155440	7158620	ну, просто так, по стоимости, да, как бы,
7158740	7160580	то есть мы просто взяли из головы
7160580	7162300	какие-то, там, не знаю, очки, как бы,
7162360	7164360	какие-то, там, не знаю, execution costs
7164360	7166480	и так далее. Придумали свою
7166480	7168420	собственную виртуальную машину. У нас вот такая
7168420	7169620	вот, как бы, куча инструкций.
7170240	7172000	И давай им, значит, цену назначать.
7172520	7174740	Но операции со стеком у нас должны быть дешевые.
7174860	7176520	Да, там, три, как бы, там,
7176720	7178480	запушить, как бы, значение на стек.
7178580	7180420	Ну, сложение, понятно, как бы, что там,
7180660	7182920	прочитали пару значений, процессор
7182920	7183400	сложил.
7185460	7186320	Значит, там,
7186580	7188480	здесь я что-то прям,
7188640	7190880	ну, наверное, не очень,
7191040	7192580	как бы, точно указал, как бы, обратились
7192580	7194480	к оперативной памяти, и эта штука уже, как бы,
7194540	7196500	сильно потяжелее. Потому что неизвестно,
7196620	7198680	сколько я хочу сохранить. Если я хочу сохранить
7198680	7200780	килобайт, как бы, и, там, мегабайт,
7201480	7202860	то у меня должна быть разница
7202860	7204680	в тысячу, как бы, по цене.
7204860	7206600	То есть, поэтому написано, там, перслот.
7207100	7209000	То есть, оценивается по количеству
7209000	7210820	выделяемых слотов эта история, там,
7211040	7212840	наверное, трешка, я, наверное, прям написал.
7214500	7214860	Там,
7214940	7216360	jump, условный переход.
7216720	7218820	Ну, это, собственно, как у нас везде,
7218940	7220840	как бы, ну, везде есть,
7220840	7222880	как бы, условный переход. Без него компьютер
7222880	7224720	невозможен, как бы, и тюринг полный,
7224800	7226900	как бы, вообще, хоть какие-то языки.
7227380	7228940	Поэтому, вот, если у нас условный переход,
7229080	7230460	проверка условий стоит 10.
7231520	7232980	И вот, мега-дорогие
7232980	7233620	операции.
7234860	7236760	Очень сильные, короче. Это загрузка
7236760	7238860	из сториджа и сохранение
7238860	7240840	в сторидж. Почему самая
7240840	7242840	дорогая, ну, сохранение в сторидж,
7242900	7245020	ну, потому что вы сохраняете свою переменную
7245020	7247000	в сторидж, вот в эту k-value баз данных,
7247020	7248660	и она будет скопирована на тысячи
7248660	7250660	компьютеров в эфире, как бы. Поэтому, да,
7250660	7252200	за это, как бы, придется заплатить.
7253040	7254680	Заметьте, сохранить одно значение
7254680	7256780	стоит, ну, прямо с нуля, как бы, у вас
7256780	7258720	пустой контракт, вы просто какое-то значение
7258720	7260660	сохраните в сторидж, стоит 20 тысяч газа.
7261800	7262760	При этом перевод
7262760	7264780	эфира стоит 21 тысячу
7264780	7266700	газа. То есть, вот, просто, как бы, послать
7266700	7268440	кому-то эфир будет стоить, как бы, там,
7268520	7270760	есть у нее, там, base cost, как бы, основная
7270760	7272300	цена 21 тысяча эфира.
7273300	7273700	Вот.
7274720	7276160	Сохранение одного значения, там,
7276360	7278680	20 тысяч. Вызов
7280020	7280860	другого контракта.
7281260	7282720	Понятно, что штука, как бы, сложная,
7282840	7284820	как бы, ну, на сам кол, как бы, надо, за него
7284820	7286580	надо заплатить, потому что нам надо
7286580	7288420	для этого, там, глобальные перемены
7288420	7290780	подтянуть, там, контекст вызовов подготовить,
7291380	7292500	и так далее, как бы.
7293060	7294480	Но, по-хорошему, когда я
7294780	7296680	иду из одного контракта в другой, да, то
7296680	7299100	у меня, как бы, газ с этим вызовом передается.
7299580	7300960	То есть, я сейчас, там, не знаю,
7301060	7302720	там, бегу по первому
7302720	7304720	контракту, потратил 50
7304720	7306640	тысяч газа, потом у меня происходит
7306640	7308980	вызов, я иду в другой, в другой контракт,
7309460	7310860	там продолжается исполнение,
7310980	7312720	здесь тоже, как бы, газ суммируется,
7312820	7314860	я потратил, там, еще, еще плюс 22
7314860	7316820	тысячи газа, как бы, вернулся
7316820	7318560	обратно, и у меня уже здесь 72,
7318740	7320600	ну, и продолжу дальше.
7320780	7322920	То есть, там, там тоже, как бы, механизмы
7322920	7324620	довольно, там,
7324780	7326420	разные есть, можно с вызовом послать, там,
7326500	7328280	любое количество газа, какое вам нравится,
7328400	7329260	то есть, все это делается.
7330600	7332660	Ну, и то, что я говорил про лог, это про
7332660	7334160	вот эти, вот, ивенты,
7334560	7336920	которые в контракте
7336920	7337840	происходят.
7339400	7340440	То есть, вот эти, вот, которые
7340440	7341940	депозит выбрал,
7342200	7343140	господи ты боже,
7344280	7345900	сори, намотал.
7346940	7348800	Вот он. Вот эти, вот,
7348840	7350820	то, что в момент трансфера происходит
7350820	7352560	ивент трансфер, в момент депозита
7352560	7354480	происходит ивент депозит, вот,
7354780	7364020	они стоят соответственно довольно дешево вот 375 плюс ну плюс цена короче говоря ну за размер
7364020	7371220	данных то есть ни одного байта еще раз напоминаю как бы ни одни 1 байт бесплатно как бы не процессе
7371220	7378120	если говорить о наборе инструкции здесь есть соответственно обходы мы видим по сути в общем
7378120	7383300	то то же самое описание там виртуальной машины как ассемблера да вот там сложение на стеки
7383300	7390440	должно быть два числа на выходе на стыке будет как бы в сумму умножение деление все как бы
7390440	7399820	понятные истории сравнения сравнение двух чисел да там на стыке будет результатом труды фолз тоже
7399820	7407660	все как бы известно там сравнению с нулем там и так далее так далее сдвиги первое наверное
7407660	7412400	интересная инструкция на котором мы натыкаемся от инструкции сша 3 который нету как был в
7412400	7413000	современных процессах
7413300	7420880	микроконтроллеров крайне важный который считает хэш от данных в оперативной памяти то есть вы
7420880	7426320	говорите как бы там где оперативной памяти лежат данные сколько байт прочитать и от них надо
7426320	7433340	посчитать хэш вот он стоит соответственно но он считает как раз хэш вот этот алгоритм хэширование
7433340	7439760	кетчуп 256 который еще называют не называют официальное название сша 3 то что это третий
7439760	7443280	международный стандарт хэширования который всем миром принято
7443300	7449960	алгоритм хэширования 256 бит и вот он как бы ключевой в эфире весь эфир построен вот на этом
7449960	7458240	как бы кичаки мы его дизайн будем рассматривать на симметричных микрографии обход который получает
7458240	7465500	адрес текущего контракта на стыке обход который получает баланс эфира данного адреса пожалуйста
7465500	7473280	как бы там ну там всякие там типа кто вызвал кто вызвал этот контракт сколько он эфира послал вместе с эфиром
7473300	7479360	то есть мы сейчас выполняем как бы транзакцию и у нас есть по сути глобальные перемены когда мы
7479360	7486200	процессе наш контракт этот код как бы бежим к нему а нам еще вдобавок как бы сюда передаются глобальные
7486200	7492680	перемены это то есть кто отправил транзакцию сколько предложил ему денег вот инструкция
7492680	7501260	которая позволяет параметры загрузить связанные с этим вызовом колдата это как бы называется вот еще
7503300	7509200	такая как бы интересно инструкция код сайдс размер кода то есть она довольно тупая как бы
7509200	7515960	из того что я вам рисовал у васи как бы но у него там баланс как бы у него кода никакого
7515960	7522080	нету а вот у нашего контракта как бы код есть вот эта инструкция она просто выдает размер
7522080	7527960	как бы кода то есть можно при помощи ее узнать как бы на этот адрес является контрактом или
7527960	7533120	просто адресом с эфиром вот с этим тоже там много связано безопасности тоже как бы поговорим
7533300	7537360	Вот там всякие, и так далее.
7538000	7541060	Значит, Coinbase — это довольно интересная штука.
7542120	7549360	Когда майнер будет исполнять смарт-контракт, вот в этой переменной, блок Coinbase,
7549880	7554780	то есть можно в смарт-контракте обратиться, получить адрес майнера, который этот блок произвел.
7556040	7561280	То есть вы можете в текущем блоке получить адрес того, кто этот блок произвел.
7561280	7563440	Когда отправлять транзакцию, вы этого не знаете.
7563620	7570200	Но когда транзакция будет исполняться, понятно, что майнер подставляет сам адрес того,
7570740	7577540	адрес того, кто произвел блок, и вы получите, соответственно, его можете в контракте использовать.
7578500	7582740	Мега важная штука — блок timestamp, по сути, получение текущего времени.
7583160	7587780	Как я говорил, у всех транзакций в одном блоке одно и то же время текущее.
7587780	7589360	Это время вот этого блока.
7589720	7590780	И без всяких там...
7591280	7593020	Без всяких расхождений.
7594280	7596700	Ну, там номера блока, difficulty.
7598280	7600160	Важная довольно штука — газ-лимит.
7600600	7606780	То есть сколько в этом блоке максимально может быть потрачено газа, причем как бы на все транзакции.
7608040	7614220	Ну, то есть сколько как бы в данном блоке всего, как бы вот этих попугаев на все транзакции будет.
7614220	7619080	То ли всего, а может быть и на данную транзакцию какой-то там hard-limit, честно говоря.
7621280	7625160	Уж как бы наизусть о спецификации, конечно, не знаю.
7625960	7627500	Важный параметр — chain ID.
7628380	7630700	То есть это как бы идентификатор сети.
7631500	7635020	Видите, здесь там MyNet, Robsten, Girly и так далее.
7635140	7641800	То есть каждый форк эфира, ну, такая как бы копия эфира, которая хочет как бы у себя реализовать EVM,
7642680	7647620	и чтобы все контракты были совместимы, как бы чтобы они правильно возвращали как бы идентификатор цепочки,
7647620	7651260	то в разных блокчейнах chain ID разный.
7651280	7657740	Например, если я вот здесь вот там выбираю как бы между там Girly, Ethereum, MyNet,
7657740	7664380	по сути у меня будет в транзакциях меняться вот этот вот chain ID, а контракты могут это дело проверять.
7664380	7669880	То есть там твоя транзакция как бы для этого chain ID как бы предназначена, вот.
7669880	7676500	Затем как бы баланс самого контракта, там, короче, там базовые фичи, сейчас чуть-чуть тоже о них поговорим.
7676500	7680660	Загрузка память — mLoad, mStore.
7680660	7681160	mStore.
7681160	7685540	mStore там одного байта, как бы это операция с оперативной памятью.
7685540	7689920	То же самое с mLoad и mStore, такие же операции, но со стороджем.
7689920	7695160	Здесь уже видите, как k-value, здесь уже никакие не обсеты, вот.
7695160	7703440	Jump — условный jump, вот, ну и дальше как бы много разных видов пушей, которые нам нужны.
7703440	7710540	Ну а dupe — это как бы дуплицирование значения на стеке, ну это очень часто нужно как бы,
7710540	7720620	вы там получили результат из функции, как бы вы ее используете в следующей функции и хотите предыдущий результат тоже сохранить на стеке, вот.
7720620	7731500	Ну и куча всяких разных штук, как бы связанных с операциями на стеке, свапы, как бы это все для того, чтобы более эффективно все получалось, вот.
7731500	7736480	Запись событий, ивентов, вот этот вот log и так далее.
7736480	7739700	Здесь есть как бы log для разного количества аргументов.
7739700	7740200	Вот.
7740540	7745700	Сам call — вызов другого контракта.
7745700	7752000	Вот обкод очень важный, как бы create, который создает новый контракт.
7752000	7758100	Он говорит там типа «забери байткод этого контракта и создай как бы новый контракт по определенному адресу».
7758100	7764060	То есть контракт может не только обращаться к другим контрактам, он может еще и deploy другие контракты.
7764060	7767020	И эта штука тоже используется, тоже посмотрим.
7767020	7768620	Вот.
7768620	7770340	Затем там различные вызовы.
7770340	7773500	Call, call code, delegate call — тут много.
7773500	7779260	Вторая версия, create2, тоже про нее поговорим, то есть еще один способ deploy контракта.
7779260	7788100	Static call — это когда мы обращаемся к библиотеке и говорим, в течение этого вызова как бы ничего в сторидже поменяться не должно быть.
7788100	7793300	Ни в коем случае мы не будем трогать вообще сторидж как бы ни в каком виде.
7793300	7798740	Такой вызов подешевле, вот, и нужен для обращения к библиотекам.
7798740	7800120	Ну, есть еще revert.
7800340	7805500	И еще мега интересная инструкция, которая называется self-destruct.
7805500	7807120	Значит, что делает self-destruct?
7807120	7814140	Self-destruct удаляет полностью весь код контракта, то есть он становится как бы нулевым.
7814140	7825820	Затем берет, короче говоря, весь баланс эфира, который есть, ну, есть у этого контракта и отправляет его тому, кто этот self-destruct вызвал.
7825820	7829500	Ну, то есть, по сути, вычеркивает отсюда полностью, как бы вот такой контракт.
7829500	7834900	полностью вот эту строку, весь эфир возвращает тому,
7834900	7839180	кто этот селл-дистракт, не тому, кто вызвал, а на самом деле,
7839400	7842520	то есть вызывающий селл-дистракт должен позаботиться о том,
7842600	7845580	кому отправить эфир, если он здесь есть, конечно.
7848500	7853100	По поводу селл-дистракта идут очень жаркие споры,
7853240	7855080	и, скорее всего, его скоро выпилят.
7855480	7857840	То есть его просто не будет, его просто не будет.
7857840	7860140	Конечно, хотелось бы экономить место в блокчейне,
7860260	7862360	вот такие вот контракты выпиливать,
7863220	7867840	но это создает очень серьезные проблемы для работы нод,
